,image,mask
980,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/5107190.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/5107190.png
981,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/2715325.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/2715325.png
982,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/475971.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/475971.png
983,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/6559271.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/6559271.png
984,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/1013933.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/1013933.png
985,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/10584125.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/10584125.png
986,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/5263131.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/5263131.png
987,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/7134004.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/7134004.png
988,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/3180123.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/3180123.png
989,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/3118343.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/3118343.png
990,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/8367230.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/8367230.png
991,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/9801936.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/9801936.png
992,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/5516034.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/5516034.png
993,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/8965169.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/8965169.png
994,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/2048209.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/2048209.png
995,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/11367855.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/11367855.png
996,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/8111708.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/8111708.png
997,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/7956153.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/7956153.png
998,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/2754189.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/2754189.png
999,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/10385464.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/10385464.png
1000,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/8438506.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/8438506.png
1001,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/5320405.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/5320405.png
1002,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/11122006.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/11122006.png
1003,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/9527876.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/9527876.png
1004,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/5752488.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/5752488.png
1005,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/9185519.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/9185519.png
1006,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/3192593.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/3192593.png
1007,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/1734429.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/1734429.png
1008,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/1845908.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/1845908.png
1009,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/2563734.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/2563734.png
1010,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/8701878.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/8701878.png
1011,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/2351926.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/2351926.png
1012,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/7367095.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/7367095.png
1013,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/9599287.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/9599287.png
1014,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/9183701.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/9183701.png
1015,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/11315975.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/11315975.png
1016,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/9062117.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/9062117.png
1017,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/2702361.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/2702361.png
1018,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/2158073.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/2158073.png
1019,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/930328.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/930328.png
1020,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/9853209.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/9853209.png
1021,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/9255515.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/9255515.png
1022,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/846748.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/846748.png
1023,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/3941040.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/3941040.png
1024,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/7832350.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/7832350.png
1025,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/5053516.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/5053516.png
1026,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/2255407.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/2255407.png
1027,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/115262.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/115262.png
1028,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/5653461.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/5653461.png
1029,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/2673671.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/2673671.png
1030,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/2169650.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/2169650.png
1031,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/10618904.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/10618904.png
1032,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/6252944.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/6252944.png
1033,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/9584470.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/9584470.png
1034,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/3775394.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/3775394.png
1035,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/10605958.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/10605958.png
1036,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/8157036.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/8157036.png
1037,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/2099030.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/2099030.png
1038,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/2462369.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/2462369.png
1039,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/2574840.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/2574840.png
1040,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/886206.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/886206.png
1041,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/2208908.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/2208908.png
1042,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/7800874.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/7800874.png
1043,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/5421704.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/5421704.png
1044,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/8849795.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/8849795.png
1045,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/8047562.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/8047562.png
1046,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/9423424.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/9423424.png
1047,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/4960077.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/4960077.png
1048,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/5993594.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/5993594.png
1049,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/4844300.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/4844300.png
1050,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/1520044.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/1520044.png
1051,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/7630955.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/7630955.png
1052,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/4736461.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/4736461.png
1053,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/3434071.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/3434071.png
1054,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/7842376.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/7842376.png
1055,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/1846174.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/1846174.png
1056,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/1479315.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/1479315.png
1057,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/4694003.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/4694003.png
1058,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/1732343.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/1732343.png
1059,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/10889055.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/10889055.png
1060,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/8972446.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/8972446.png
1061,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/3413872.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/3413872.png
1062,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/9857811.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/9857811.png
1063,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/2265432.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/2265432.png
1064,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/6885073.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/6885073.png
1065,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/6572625.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/6572625.png
1066,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/1555360.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/1555360.png
1067,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/1129505.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/1129505.png
1068,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/6987220.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/6987220.png
1069,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/2585880.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/2585880.png
1070,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/3838836.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/3838836.png
1071,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/7268431.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/7268431.png
1072,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/4319053.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/4319053.png
1073,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/7143237.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/7143237.png
1074,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/1163840.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/1163840.png
1075,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/3212865.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/3212865.png
1076,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/8815441.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/8815441.png
1077,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/7294708.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/7294708.png
1078,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/9128971.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/9128971.png
1079,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/536243.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/536243.png
1080,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/10003002.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/10003002.png
1081,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/4847587.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/4847587.png
1082,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/6538755.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/6538755.png
1083,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/4329427.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/4329427.png
1084,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/10883620.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/10883620.png
1085,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/5097497.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/5097497.png
1086,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/2522595.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/2522595.png
1087,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/3700790.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/3700790.png
1088,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/5043946.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/5043946.png
1089,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/11288515.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/11288515.png
1090,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/3834827.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/3834827.png
1091,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/2012324.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/2012324.png
1092,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/1211765.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/1211765.png
1093,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/288187.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/288187.png
1094,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/4518426.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/4518426.png
1095,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/8482464.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/8482464.png
1096,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/2219260.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/2219260.png
1097,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/9151431.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/9151431.png
1098,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/5573344.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/5573344.png
1099,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/4620831.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/4620831.png
1100,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/2612194.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/2612194.png
1101,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/5488717.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/5488717.png
1102,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/649393.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/649393.png
1103,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/5839762.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/5839762.png
1104,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/5400579.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/5400579.png
1105,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/6985072.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/6985072.png
1106,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/8504710.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/8504710.png
1107,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/890576.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/890576.png
1108,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/11366865.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/11366865.png
1109,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/9530318.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/9530318.png
1110,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/539143.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/539143.png
1111,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/1765902.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/1765902.png
1112,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/4066729.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/4066729.png
1113,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/9952186.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/9952186.png
1114,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/11084562.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/11084562.png
1115,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/8042353.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/8042353.png
1116,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/11318619.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/11318619.png
1117,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/964341.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/964341.png
1118,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/8928890.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/8928890.png
1119,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/10586593.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/10586593.png
1120,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/7853037.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/7853037.png
1121,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/4055066.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/4055066.png
1122,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/4924630.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/4924630.png
1123,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/3113244.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/3113244.png
1124,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/5035694.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/5035694.png
1125,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/1921568.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/1921568.png
1126,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/8200675.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/8200675.png
1127,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/10820640.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/10820640.png
1128,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/1469785.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/1469785.png
1129,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/10017293.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/10017293.png
1130,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/9037427.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/9037427.png
1131,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/11270389.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/11270389.png
1132,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/5822048.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/5822048.png
1133,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/8030432.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/8030432.png
1134,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/10663841.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/10663841.png
1135,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/8403468.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/8403468.png
1136,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/4480022.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/4480022.png
1137,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/204524.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/204524.png
1138,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/5168008.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/5168008.png
1139,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/3376605.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/3376605.png
1140,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/1037768.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/1037768.png
1141,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/3329594.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/3329594.png
1142,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/37259.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/37259.png
1143,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/1636682.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/1636682.png
1144,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/2908845.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/2908845.png
1145,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/8963976.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/8963976.png
1146,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/2883041.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/2883041.png
1147,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/9807379.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/9807379.png
1148,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/7149948.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/7149948.png
1149,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/5282462.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/5282462.png
1150,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/7847315.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/7847315.png
1151,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/4250770.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/4250770.png
1152,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/614451.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/614451.png
1153,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/11368118.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/11368118.png
1154,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/582276.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/582276.png
1155,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/853540.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/853540.png
1156,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/6220307.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/6220307.png
1157,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/8806915.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/8806915.png
1158,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/6262020.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/6262020.png
1159,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/8751156.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/8751156.png
1160,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/2422348.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/2422348.png
1161,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/8317850.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/8317850.png
